Sweep,Value,Model,MaxReal,DominantFrequencyHz,DominantSigma,Sigma,Omega,FrequencyHz,DampingRatio,Stable
C_dc,0.00131730769230769,GFM-MWT-TypeC+AD,-0.14265112884059,1.95383195625486,-0.14265112884059,-0.14265112884059,12.2762882402385,1.95383195625486,0.0116192692973477,1
C_dc,0.00138461538461538,GFM-MWT-TypeC+AD,-0.142545424160947,1.95383257238974,-0.142545424160947,-0.142545424160947,12.2762921115281,1.95383257238974,0.0116106569032809,1
C_dc,0.00145192307692308,GFM-MWT-TypeC+AD,-0.14243964088608,1.95383318710196,-0.14243964088608,-0.14243964088608,12.2762959738789,1.95383318710196,0.0116020381196076,1
C_dc,0.00151923076923077,GFM-MWT-TypeC+AD,-0.142333780220313,1.95383379988443,-0.142333780220313,-0.142333780220313,12.2762998241047,1.95383379988443,0.0115934130474016,1
C_dc,0.00158653846153846,GFM-MWT-TypeC+AD,-0.1422278414863,1.95383441093626,-0.1422278414863,-0.1422278414863,12.2763036634566,1.95383441093626,0.011584781630295,1
C_dc,0.00165384615384615,GFM-MWT-TypeC+AD,-0.142121824421988,1.95383502028326,-0.142121824421988,-0.142121824421988,12.2763074920967,1.95383502028326,0.0115761438467722,1
C_dc,0.00172115384615385,GFM-MWT-TypeC+AD,-0.14201572926014,1.95383562787852,-0.14201572926014,-0.14201572926014,12.2763113097303,1.95383562787852,0.0115674997160472,1
C_dc,0.00178846153846154,GFM-MWT-TypeC+AD,-0.1419095559147,1.95383623369235,-0.1419095559147,-0.1419095559147,12.2763151161709,1.95383623369235,0.0115588492312656,1
C_dc,0.00185576923076923,GFM-MWT-TypeC+AD,-0.141803304097266,1.95383683778662,-0.141803304097266,-0.141803304097266,12.2763189118071,1.95383683778662,0.0115501923685525,1
C_dc,0.00192307692307692,GFM-MWT-TypeC+AD,-0.141696973977923,1.95383744007942,-0.141696973977923,-0.141696973977923,12.2763226961244,1.95383744007942,0.0115415291422231,1
C_dc,0.00199038461538462,GFM-MWT-TypeC+AD,-0.141590565413547,1.9538380406031,-0.141590565413547,-0.141590565413547,12.2763264693259,1.9538380406031,0.0115328595404081,1
